startup_id,retention_d1,retention_d7,retention_d30,sessions_per_user,time_in_app_minutes,actions_per_session,app_rating,nps,user_growth_rate,viral_coefficient,organic_percentage
4066,37.2,52.5,58.02,4.58,43.88,15.15,4.38,-91,90.51,1.66,38.4
4067,38.82,37.74,70.95,2.26,9.06,11.14,3.28,12,81.48,1.6,31.0
4068,98.54,55.35,41.29,4.59,21.03,28.17,3.4,89,91.88,2.0,41.57
4069,77.17,22.13,52.81,8.8,56.62,17.31,1.77,-99,46.6,0.52,72.94
4070,89.28,29.23,24.76,3.25,30.67,25.44,3.11,-38,78.78,0.12,57.08
4071,52.7,82.06,48.07,4.17,58.08,23.06,4.07,19,4.87,0.89,72.92
4072,77.35,72.62,29.51,9.47,6.25,20.17,2.44,43,29.45,0.17,42.07
4073,71.6,49.6,28.65,7.46,29.18,15.41,2.16,-85,64.43,0.36,45.54
4074,72.22,56.2,70.56,9.89,4.68,1.06,3.64,30,76.37,1.19,43.72
4075,77.78,45.9,17.54,9.15,38.18,18.79,3.57,-83,57.05,1.18,77.86
4076,70.28,71.85,46.69,13.25,5.64,11.32,2.01,-59,48.07,0.09,60.58
4077,60.03,74.89,53.93,18.81,11.35,4.42,2.6,59,23.33,0.89,44.99
4078,49.31,73.43,24.6,3.05,16.27,13.89,1.41,23,17.42,1.06,43.65
4079,83.8,70.58,30.17,2.89,45.18,22.33,2.58,-51,87.55,0.54,61.56
4080,45.84,34.32,53.61,17.2,10.67,28.89,2.95,76,14.22,1.74,34.81
4081,78.46,43.66,18.64,10.62,50.95,11.85,3.69,-98,43.53,0.32,66.01
4082,46.33,52.89,58.51,15.56,8.78,16.74,2.85,-29,88.85,0.51,42.73
4083,73.77,43.16,71.64,5.09,3.08,25.69,3.46,15,14.77,0.31,39.51
4084,82.3,72.85,29.95,16.75,24.31,10.69,3.55,24,12.75,0.23,52.65
4085,45.31,43.05,28.55,18.55,58.79,5.13,1.95,26,69.25,1.76,74.05
4086,34.2,29.68,33.8,13.07,7.51,9.17,3.22,-96,33.16,0.56,32.09
4087,39.17,47.93,64.59,3.01,7.0,27.07,3.76,84,43.57,1.45,88.1
4088,72.42,88.59,30.41,18.01,45.32,5.62,2.07,-17,62.56,0.86,81.98
4089,89.46,35.81,22.79,16.06,19.42,10.55,1.33,71,37.9,1.27,59.21
4090,33.15,62.85,50.47,15.27,43.32,14.47,2.83,52,79.98,1.86,70.21
4091,81.39,50.31,77.33,1.7,12.8,25.57,2.85,97,96.9,1.69,67.26
4092,53.89,24.97,31.67,16.18,28.14,28.19,2.01,-78,93.31,0.14,39.67
4093,63.5,54.15,42.49,3.62,16.65,13.35,4.02,37,54.55,1.69,91.9
4094,95.02,69.15,73.22,5.23,27.64,28.03,3.27,37,35.48,0.9,35.97
4095,53.24,55.93,59.7,11.97,46.38,5.68,3.98,60,43.37,0.7,24.31
4096,62.57,81.05,54.03,6.03,45.96,5.55,2.15,-28,33.02,1.34,85.73
4097,30.96,40.23,51.11,13.57,31.43,28.53,4.07,45,44.17,1.9,48.93
4098,35.71,26.04,78.1,12.55,55.77,15.78,4.1,94,1.3,0.19,57.02
4099,48.1,85.56,54.26,3.05,16.56,6.39,3.84,-4,5.52,1.54,42.89
4100,31.95,46.47,63.96,13.46,15.18,15.15,2.88,-27,77.13,0.41,73.6
4101,74.2,60.35,49.25,18.56,37.21,23.71,2.94,-74,33.48,0.76,68.24
4102,59.85,75.44,62.13,4.06,37.66,24.98,3.28,62,79.44,1.75,91.09
4103,68.37,42.7,29.14,12.34,3.75,26.06,3.37,-39,47.99,1.09,83.29
4104,42.23,70.13,36.59,7.5,36.86,17.52,3.55,45,80.59,0.13,14.34
4105,50.72,29.48,52.33,9.73,23.09,26.14,1.89,-94,66.36,1.02,49.54
4106,76.47,40.39,40.46,6.45,45.1,15.79,3.69,98,20.1,1.58,71.52
4107,97.57,30.13,40.24,7.73,48.68,18.6,4.07,-91,44.77,1.06,73.42
4108,33.53,76.79,24.04,1.55,33.58,23.0,2.77,-74,70.43,0.33,27.22
4109,92.33,35.59,59.11,19.65,1.1,13.34,2.23,-33,33.06,0.89,77.97
4110,70.38,70.22,29.71,12.87,38.55,3.13,3.26,94,19.33,1.85,48.65
4111,69.47,86.03,69.01,10.51,45.18,11.15,3.26,82,53.99,1.32,81.32
4112,65.02,56.94,45.51,8.29,15.69,19.09,3.77,-53,27.36,1.46,61.2
4113,34.86,57.8,26.95,11.25,28.41,6.58,3.33,6,59.43,1.57,63.05
4114,36.29,52.27,43.63,8.22,57.98,5.3,1.66,-34,27.17,0.18,33.28
4115,72.06,42.81,30.86,7.84,18.59,9.5,2.85,-12,90.66,1.16,30.97
4116,53.87,53.3,38.35,9.81,14.17,1.93,2.54,53,34.39,0.75,40.14
4117,94.21,62.2,41.05,6.24,13.44,22.56,3.87,67,90.75,0.28,38.06
4118,58.46,89.02,17.15,4.42,33.97,8.5,1.75,-30,27.95,0.41,43.26
4119,40.03,85.64,66.81,11.58,57.04,4.6,2.46,-55,60.45,1.56,77.0
4120,80.03,80.35,17.53,17.01,36.91,21.27,3.39,-3,13.02,0.32,34.03
4121,50.53,82.24,60.62,3.9,18.9,25.44,1.96,94,77.84,0.62,41.99
4122,66.78,52.75,36.07,1.62,38.68,1.58,3.16,-9,20.02,0.57,72.63
4123,78.85,66.02,44.98,5.69,37.87,7.77,2.37,-90,86.4,0.1,55.87
4124,93.02,82.65,42.19,19.61,36.22,28.41,2.81,78,45.24,0.92,22.3
4125,85.45,47.51,48.21,16.75,10.41,12.17,3.28,-69,9.45,1.53,81.14
4126,77.35,87.32,54.52,12.32,38.44,28.22,2.78,-29,36.35,0.04,70.03
4127,77.57,49.11,58.43,18.66,26.38,8.95,4.3,47,77.97,0.23,69.58
4128,96.21,62.08,24.94,9.46,2.1,7.32,1.34,32,7.63,1.44,81.27
4129,50.71,69.69,54.79,19.68,32.85,7.21,2.64,25,62.57,1.19,64.45
4130,30.08,86.54,37.12,6.63,59.37,3.47,2.35,68,50.73,1.43,45.98
4131,49.04,37.12,10.57,5.57,21.63,27.0,2.65,-88,30.99,0.46,55.13
4132,45.25,72.23,40.91,13.12,57.97,29.42,2.43,21,75.56,1.61,74.94
4133,76.33,56.46,40.04,8.18,6.68,28.68,1.58,-3,5.24,0.96,39.13
4134,74.36,38.8,44.56,12.9,44.21,25.71,3.99,30,49.76,1.22,41.39
4135,71.54,74.36,58.83,6.79,7.75,25.56,2.76,42,50.69,0.18,34.77
4136,31.14,58.66,32.98,12.74,17.14,20.17,2.13,-4,8.64,0.41,53.54
4137,81.01,66.27,30.06,6.24,34.68,24.96,2.43,-45,13.6,1.55,48.66
4138,52.65,42.6,21.23,1.97,35.97,7.04,1.52,23,40.97,0.45,48.72
4139,76.55,53.69,60.06,18.33,46.74,12.25,1.85,70,53.65,0.19,66.43
4140,68.96,63.21,55.32,17.78,37.3,19.58,1.86,94,5.32,1.19,43.51
4141,53.99,48.34,31.17,19.45,36.02,26.37,1.68,-55,1.18,1.1,84.29
4142,39.42,33.89,56.77,14.61,54.83,20.15,2.14,16,19.26,1.22,55.06
4143,36.61,87.31,52.09,13.97,27.68,25.33,2.59,75,48.78,1.24,31.91
4144,88.21,55.8,42.6,11.62,14.29,14.74,3.09,4,4.03,1.0,25.47
4145,94.29,71.37,44.31,3.39,10.55,21.8,3.15,-4,73.32,0.99,43.15
4146,75.49,48.77,56.68,4.6,24.6,29.42,1.52,63,15.19,1.85,51.03
4147,37.24,44.86,56.96,6.5,43.05,5.45,4.12,50,77.26,1.07,76.17
4148,58.14,48.5,38.74,17.91,3.51,27.88,3.46,82,20.47,1.23,71.99
4149,81.03,48.64,20.2,4.29,8.61,16.15,3.7,-46,34.66,0.53,70.74
4150,84.59,58.09,21.01,18.53,7.26,19.65,2.02,-47,47.91,1.74,70.26
4151,38.28,58.04,53.73,10.93,35.53,26.46,3.38,24,34.73,0.05,35.16
4152,30.0,54.8,62.0,14.6,15.33,12.88,2.24,-36,2.36,1.11,40.76
4153,79.85,29.44,34.93,3.09,10.81,13.14,3.57,-50,90.86,0.77,55.25
4154,54.96,54.73,30.21,6.11,35.97,16.29,1.48,59,28.65,1.21,64.05
4155,47.81,31.84,60.53,19.21,45.92,1.55,2.56,27,13.6,0.72,42.56
4156,30.9,28.83,66.38,6.06,20.6,15.4,3.1,47,13.25,1.44,87.54
4157,67.82,85.29,64.51,6.63,35.11,9.44,3.44,-10,97.46,0.04,47.93
4158,89.58,62.35,55.02,4.75,6.79,27.91,3.05,63,12.31,0.81,71.94
4159,97.03,66.16,58.68,3.45,56.18,3.54,2.04,-69,34.65,1.66,71.02
4160,69.6,48.13,17.02,5.43,20.88,14.32,2.05,2,6.76,0.5,34.45
4161,66.01,83.63,18.49,13.2,59.85,28.48,3.55,-44,73.55,0.11,54.99
4162,35.95,64.66,15.42,9.65,58.74,27.13,3.39,-72,59.68,0.99,36.4
4163,68.42,73.84,61.75,11.52,46.95,21.34,3.25,73,53.36,1.95,73.88
4164,56.6,45.8,18.78,3.32,2.18,18.09,2.53,-14,85.58,0.13,34.27
4165,72.5,87.2,45.48,16.24,33.07,9.14,1.68,21,57.33,0.14,18.54
4166,57.21,77.43,47.43,15.9,6.12,11.64,1.91,62,95.55,1.19,50.89
4167,46.82,79.78,31.64,1.41,53.81,3.61,1.88,-22,62.28,0.5,34.05
4168,36.65,32.05,65.22,8.29,47.59,23.8,3.13,6,35.43,0.82,26.38
4169,52.04,38.97,21.62,2.31,58.37,10.39,3.08,-49,3.67,1.66,83.82
4170,36.77,39.99,39.1,16.05,36.89,20.37,2.51,42,72.53,0.4,44.38
4171,42.38,38.96,58.39,15.01,31.81,11.37,2.02,-12,37.36,1.44,50.4
4172,99.11,79.88,23.94,18.14,31.62,14.47,2.11,78,59.92,1.01,53.95
4173,61.09,22.23,48.09,5.49,23.8,17.1,2.01,-70,87.63,1.81,81.69
4174,67.23,25.33,60.36,9.67,28.65,24.25,3.81,-17,0.77,1.95,37.34
4175,91.15,39.17,71.65,4.51,38.49,7.12,2.3,43,75.96,0.97,55.99
4176,99.69,33.99,70.11,8.05,56.04,12.56,3.12,63,43.53,1.17,54.73
4177,70.79,36.23,28.93,10.92,36.16,4.77,3.13,-62,12.41,1.49,85.64
4178,86.87,75.86,51.88,2.01,51.57,3.2,2.1,38,58.25,0.64,51.59
4179,52.89,59.42,24.09,14.58,51.9,18.54,1.14,47,53.26,0.45,22.45
4180,51.4,20.4,26.84,11.32,31.61,6.48,2.7,-45,84.23,1.93,60.43
4181,58.19,50.05,26.8,16.75,21.5,2.73,1.1,69,52.16,0.87,59.11
4182,77.08,48.55,29.33,6.16,38.73,27.02,2.83,-54,82.74,0.0,9.94
4183,77.75,27.98,57.41,18.16,27.31,16.5,3.88,-95,54.45,1.68,87.86
4184,52.07,67.33,36.08,19.98,5.81,4.9,2.14,8,44.69,1.2,29.26
4185,39.32,69.15,42.19,18.47,23.29,2.55,2.81,-66,37.12,0.34,13.98
4186,74.27,70.46,43.07,15.78,59.65,4.48,3.91,35,17.37,0.06,8.03
4187,38.98,70.99,39.3,16.44,3.86,14.67,2.65,-30,58.4,0.58,58.82
4188,70.49,20.0,65.18,11.9,42.1,20.39,4.66,-64,54.43,1.86,63.56
4189,78.54,86.77,38.74,4.61,50.63,19.6,1.6,77,97.57,1.87,41.48
4190,79.04,76.99,52.89,13.86,39.27,5.19,3.49,22,41.24,0.62,70.27
4191,82.74,83.28,42.96,14.54,34.62,19.37,3.12,43,42.15,1.67,44.85
4192,91.1,21.1,12.06,19.72,42.75,12.74,3.36,-92,16.39,0.88,40.81
4193,65.0,85.37,41.32,11.28,26.33,14.48,1.62,-26,59.76,1.31,37.83
4194,81.12,76.69,58.27,6.16,6.39,24.24,2.49,-41,84.79,0.67,75.42
4195,73.34,78.61,17.53,13.99,57.78,10.64,1.32,-50,24.79,1.03,70.24
4196,43.06,26.53,15.5,19.61,26.51,5.26,3.54,-55,0.91,0.59,61.42
4197,31.8,71.71,22.2,4.37,40.26,26.33,2.21,-30,69.15,0.12,11.61
4198,49.92,87.19,61.93,7.19,32.35,7.15,4.2,39,3.14,0.28,44.11
4199,61.01,67.5,53.58,11.3,4.23,9.53,2.43,-37,40.93,0.58,51.97
4200,73.2,59.94,48.76,4.23,57.21,21.49,1.8,14,61.27,1.95,60.39
4201,89.5,86.19,35.82,1.42,47.76,20.82,2.17,-80,38.6,1.93,56.24
4202,43.74,51.01,58.07,7.4,9.8,24.21,3.45,-96,26.06,1.66,85.5
4203,38.79,61.95,51.34,17.44,58.92,6.33,4.02,-95,79.93,0.47,15.43
4204,97.44,53.34,56.83,1.83,44.48,11.22,2.78,-58,30.09,0.88,59.65
4205,37.56,85.3,55.54,9.15,28.87,4.65,4.27,-75,18.0,0.88,45.03
4206,63.49,25.33,51.35,15.48,37.07,16.69,2.21,-8,38.84,0.77,60.56
4207,70.99,55.08,37.89,19.11,7.3,9.48,3.27,-47,13.17,0.09,20.82
4208,67.9,68.09,66.58,19.72,34.06,20.98,3.82,27,69.04,1.07,38.07
4209,36.02,75.43,70.26,9.02,5.35,1.01,2.59,30,71.01,0.15,46.16
4210,33.99,60.81,20.37,19.06,33.15,2.73,1.0,38,1.48,1.6,92.79
4211,37.38,83.62,12.81,1.67,33.61,13.54,1.93,-76,69.49,1.38,89.14
4212,70.99,85.94,72.81,15.17,52.59,28.79,1.98,39,29.9,0.71,33.27
4213,68.1,24.5,28.64,13.21,43.78,26.83,3.66,-36,65.62,1.29,32.86
4214,46.36,48.17,57.15,5.74,15.72,29.83,4.44,-97,70.65,0.47,51.18
4215,74.64,21.64,44.09,10.64,53.42,13.09,3.32,79,27.78,0.53,41.42
4216,87.4,43.06,24.75,3.46,34.82,2.35,3.01,26,18.54,0.63,64.41
4217,32.91,57.58,27.86,17.56,36.78,9.87,1.61,92,82.64,1.59,64.17
4218,64.87,83.76,32.52,7.8,10.97,20.6,1.22,97,73.92,0.42,45.49
4219,78.25,79.26,34.87,12.89,51.61,4.92,3.36,61,83.71,1.13,64.61
4220,47.66,28.92,44.0,4.02,55.93,9.7,2.93,8,43.57,0.4,20.98
4221,51.54,26.51,48.48,4.92,46.72,2.63,3.5,-85,45.64,0.57,58.21
4222,72.95,61.25,74.52,19.85,56.5,14.77,4.07,41,34.42,0.47,44.84
4223,92.86,57.25,40.8,15.31,18.84,7.06,2.46,1,49.91,1.29,78.02
4224,86.69,38.65,45.98,19.28,51.81,3.65,1.8,12,64.66,1.05,31.54
4225,70.82,82.96,43.06,6.62,29.84,12.93,3.62,-27,81.45,1.44,47.59
4226,81.12,84.92,53.25,4.13,10.67,11.19,2.69,88,18.32,0.44,73.46
4227,55.54,48.18,41.15,10.56,40.46,16.59,3.71,-48,40.54,0.02,42.12
4228,74.87,82.32,17.85,10.4,41.36,22.72,2.08,17,46.12,1.36,85.96
4229,62.63,46.88,22.9,4.32,17.93,4.26,1.46,85,48.8,0.23,53.85
4230,43.3,71.58,18.43,14.93,2.62,23.94,1.43,-38,54.2,0.49,72.75
4231,79.12,53.32,24.89,7.87,12.79,1.76,3.04,40,80.17,0.61,36.19
4232,68.95,28.58,50.99,4.54,24.59,13.85,3.2,-56,88.63,1.49,35.11
4233,55.1,84.96,34.04,7.31,10.89,18.04,2.2,82,15.92,1.25,76.32
4234,93.79,51.79,70.9,11.71,12.45,28.75,3.17,60,71.27,0.37,63.21
4235,31.47,71.41,64.88,14.8,24.09,17.64,3.36,-39,47.91,1.2,63.92
4236,52.1,45.7,75.93,10.16,57.75,5.6,2.55,66,41.77,1.42,64.76
4237,33.98,21.32,71.79,10.99,46.09,16.01,2.89,40,11.33,0.78,76.31
4238,83.66,27.04,29.63,3.64,19.87,12.48,1.95,-20,6.41,0.49,25.5
4239,79.15,54.74,42.31,18.38,57.14,14.9,2.47,-28,97.78,1.36,66.21
4240,53.19,68.3,29.03,18.65,39.09,6.72,2.44,40,64.24,1.22,28.46
4241,77.3,43.43,54.35,13.99,27.87,15.52,2.18,-85,45.24,0.16,18.21
4242,57.72,68.68,72.23,1.33,28.63,5.35,2.88,81,76.18,1.33,54.55
4243,82.94,68.9,68.23,11.2,25.23,22.58,2.82,57,9.11,0.98,73.39
4244,61.79,69.28,45.55,12.96,14.75,18.22,2.11,66,60.74,1.51,75.79
4245,58.86,54.48,58.17,19.9,23.81,3.28,4.44,-4,66.06,0.38,74.09
4246,95.43,84.04,21.7,19.93,32.15,26.8,1.16,3,45.21,0.52,17.57
4247,47.56,54.24,15.29,17.29,32.15,18.88,2.69,-37,25.26,1.09,47.32
4248,38.43,51.52,55.7,2.21,45.94,10.17,2.13,-31,95.46,0.96,31.46
4249,70.92,33.96,42.94,19.11,22.17,2.32,3.65,39,30.11,0.77,20.92
4250,97.85,41.54,74.07,12.64,43.29,19.33,4.46,29,12.48,1.49,46.04
4251,56.45,22.96,26.25,16.22,35.11,11.83,2.08,60,63.05,1.13,39.34
4252,34.34,64.35,67.28,8.74,57.75,27.32,4.05,42,57.43,1.42,54.77
4253,53.75,37.4,41.28,7.07,23.73,2.01,2.05,-20,75.48,0.31,20.42
4254,65.42,41.29,68.64,9.8,54.17,2.13,2.11,79,75.38,1.46,59.65
4255,41.33,73.96,66.72,3.79,49.42,28.53,2.59,62,62.02,0.92,78.81
4256,76.07,42.91,66.82,7.78,38.62,28.98,2.77,-6,20.75,0.07,55.15
4257,99.84,36.95,34.44,17.29,39.62,1.8,2.28,22,88.71,0.47,67.09
4258,61.62,31.83,64.15,1.72,5.99,21.76,2.89,-63,24.83,0.05,58.47
4259,54.83,74.24,19.77,3.87,57.06,7.42,2.16,-59,9.4,0.91,45.25
4260,58.05,29.08,21.23,3.38,7.31,21.34,2.92,8,30.15,0.65,61.44
4261,38.06,51.76,38.57,8.66,34.23,26.19,1.99,-20,48.32,1.97,84.14
4262,91.83,55.49,54.87,19.94,20.47,3.92,1.77,-94,20.72,1.74,46.01
4263,59.04,68.12,38.91,4.29,26.36,7.92,2.72,-45,33.37,1.65,85.97
4264,57.11,64.33,65.0,3.76,37.0,1.7,2.98,32,51.37,1.0,50.87
4265,76.18,76.75,62.22,18.39,54.62,2.27,1.78,67,32.29,1.61,32.24
4266,60.94,23.13,24.53,17.76,28.0,1.86,1.44,-40,8.93,0.53,55.54
4267,75.38,40.75,66.26,1.61,59.28,24.22,3.27,-36,19.72,1.12,66.46
4268,34.3,39.61,26.84,15.28,35.98,9.65,1.57,93,79.42,0.79,53.55
4269,86.96,30.22,73.9,13.45,10.47,15.3,4.25,95,95.43,0.34,25.52
4270,95.84,40.24,40.41,15.59,12.21,23.85,1.65,92,14.84,0.15,39.56
4271,75.41,41.68,43.37,10.4,43.25,15.35,1.43,-8,68.1,1.12,48.95
4272,96.82,56.53,38.37,19.84,3.97,13.45,2.55,-16,90.56,0.2,71.33
4273,40.6,66.46,31.14,1.83,29.34,1.34,3.79,69,29.91,1.44,80.49
4274,63.42,46.68,41.02,5.45,9.74,17.47,3.0,62,82.95,1.84,82.64
4275,72.13,70.36,34.24,8.53,26.56,4.62,2.04,93,90.49,0.32,23.27
4276,70.72,43.53,21.34,9.55,45.25,23.17,1.11,-76,29.95,0.94,41.98
4277,58.1,40.32,18.88,18.51,28.07,8.47,2.4,-95,5.67,1.48,53.09
4278,53.67,57.88,35.94,11.64,10.64,20.55,1.94,-93,91.68,0.57,46.64
4279,38.88,21.66,65.64,1.86,15.86,19.74,3.5,62,33.05,1.84,36.53
4280,57.42,25.59,44.02,8.75,22.68,18.88,3.08,-48,1.37,1.78,71.01
4281,41.39,49.26,59.46,8.91,5.1,8.74,2.53,-82,47.49,0.21,32.66
4282,81.41,86.0,44.29,19.34,35.48,8.75,1.71,-92,11.59,0.05,43.21
4283,44.62,70.51,59.4,12.38,36.84,26.03,3.69,60,90.17,1.95,36.86
4284,34.1,26.17,45.95,13.08,4.67,1.37,3.19,-93,15.5,1.91,55.94
4285,68.67,79.24,36.13,14.55,24.74,6.26,3.68,-63,30.44,0.84,68.09
4286,71.67,71.26,59.32,15.63,25.43,18.69,2.3,59,79.05,0.1,40.09
4287,91.03,62.77,13.66,13.07,20.7,24.69,2.75,-78,80.63,1.24,75.27
4288,70.39,77.42,69.03,5.51,33.91,11.39,2.09,61,90.13,0.59,59.84
4289,54.18,48.29,58.44,17.61,21.41,19.95,2.48,-14,49.74,1.87,88.96
4290,86.21,35.51,35.57,14.91,25.57,17.16,2.95,73,98.67,1.59,31.31
4291,67.82,55.84,63.73,15.1,48.05,2.87,3.97,59,51.62,1.3,42.95
4292,35.55,58.42,18.95,19.93,10.56,19.03,1.76,28,79.07,0.57,50.11
4293,69.61,57.68,20.65,16.25,37.53,24.6,3.31,-94,36.19,1.4,87.32
4294,93.56,59.56,20.13,16.75,30.83,29.78,2.82,6,94.13,0.58,58.5
4295,57.74,86.41,60.57,19.08,19.0,1.86,2.65,11,68.5,0.08,36.89
4296,50.74,83.16,52.17,3.87,43.92,20.14,4.1,-77,7.71,1.02,30.45
4297,40.04,81.3,63.88,10.46,33.52,13.02,3.13,29,10.85,0.98,52.73
4298,40.6,76.1,19.85,12.03,29.16,1.28,2.67,45,89.08,1.53,57.68
4299,60.29,86.04,42.63,7.26,40.39,18.82,2.76,-18,80.96,1.73,82.01
4300,71.7,26.89,55.87,16.95,48.34,4.55,2.86,5,33.01,0.71,43.68
4301,35.64,38.56,24.62,15.49,58.39,11.98,3.39,-1,52.16,0.9,40.57
4302,95.77,54.65,48.79,14.7,38.13,8.58,2.36,-45,85.27,0.94,26.76
4303,82.86,79.26,19.99,19.95,52.59,11.47,1.04,-9,10.34,0.65,19.66
4304,71.06,55.36,20.63,5.93,1.06,15.29,3.5,-69,13.81,1.49,56.97
4305,87.99,72.36,40.72,14.97,32.28,11.42,3.66,-24,71.55,1.04,44.52
4306,35.61,29.73,50.12,11.48,13.66,17.03,2.56,-31,8.22,1.83,69.4
4307,63.38,37.67,23.53,6.95,6.56,7.92,1.52,-8,35.26,1.3,71.36
4308,74.11,71.22,19.09,4.05,32.39,19.43,2.94,-91,25.18,0.42,15.88
4309,88.01,31.53,29.21,18.02,45.06,25.76,1.29,22,76.03,0.33,43.21
4310,84.84,44.59,34.73,12.31,25.32,7.5,2.29,67,0.24,0.74,72.48
4311,49.39,38.54,26.53,16.67,40.54,15.73,1.33,-27,11.54,0.69,46.08
4312,95.86,44.49,32.77,11.36,29.89,19.81,2.94,-67,9.9,0.81,52.05
4313,38.7,69.58,51.25,5.18,26.79,17.37,1.61,-17,31.81,0.37,43.18
4314,91.26,45.75,41.33,7.41,18.13,11.6,3.07,10,23.25,1.96,60.9
4315,97.97,58.87,54.01,8.25,23.57,19.62,3.55,-68,22.83,0.29,18.31
4316,42.4,27.0,55.24,19.49,21.64,1.82,2.97,-13,37.04,1.31,34.54
4317,80.54,76.35,22.77,1.11,39.13,11.73,1.47,-4,21.4,0.03,18.67
4318,32.82,45.89,15.22,19.73,7.85,16.45,1.19,-44,10.62,0.81,69.14
4319,58.38,65.4,69.08,19.63,6.47,1.6,2.65,49,58.33,0.62,33.62
4320,66.14,70.78,26.47,19.93,39.94,15.72,2.24,75,95.17,0.76,78.19
4321,70.65,34.68,18.79,10.06,33.23,19.97,2.8,-69,60.72,1.0,72.98
4322,95.52,81.93,19.16,19.31,26.38,23.02,1.0,24,75.7,1.2,68.14
4323,77.06,63.14,51.75,8.52,9.99,4.29,3.5,7,97.22,1.17,69.89
4324,63.69,50.01,54.37,1.5,25.25,29.73,3.46,72,15.32,1.26,28.92
4325,86.68,32.76,63.35,5.26,47.59,18.58,3.13,-99,45.98,1.69,68.14
4326,96.54,85.96,72.23,18.96,53.49,11.53,2.74,82,58.18,1.77,92.89
4327,31.54,72.85,35.65,1.26,42.45,8.22,3.64,-42,32.21,1.47,31.58
4328,98.78,34.56,31.37,11.37,4.53,17.61,3.44,-68,61.31,0.16,27.7
4329,36.03,43.64,32.22,2.44,40.55,26.57,3.91,-5,62.38,1.92,39.08
4330,87.01,76.68,24.85,6.44,15.22,16.1,2.05,4,84.22,1.89,71.32
4331,49.62,68.7,16.77,2.67,19.6,20.18,3.53,-87,83.25,1.42,35.67
4332,39.25,73.6,31.01,17.33,12.56,11.37,1.23,95,14.25,1.03,52.72
4333,60.79,50.88,29.83,12.23,46.77,12.26,2.12,93,16.89,0.5,59.88
4334,75.08,70.15,26.11,18.14,39.27,9.3,2.41,-42,22.24,1.51,40.05
4335,56.67,47.05,26.29,14.08,37.1,21.46,2.41,-86,26.12,1.76,80.92
4336,33.82,34.79,74.49,19.45,40.41,11.42,3.61,58,56.45,1.33,30.75
4337,71.96,64.29,42.63,10.69,14.97,6.53,1.93,-72,32.75,1.26,35.3
4338,93.17,88.32,72.19,13.14,27.23,11.71,4.31,11,95.3,0.39,30.44
4339,56.83,41.74,37.5,11.95,38.36,25.76,2.79,8,11.83,0.72,67.89
4340,45.14,52.27,43.39,10.2,38.56,22.41,3.86,22,24.65,1.45,82.25
4341,60.98,67.18,42.18,17.07,47.72,10.7,1.2,100,86.83,0.03,21.39
4342,33.39,57.91,21.92,13.25,17.94,27.3,2.81,-54,58.43,1.28,32.27
4343,87.43,79.04,30.74,16.22,46.45,3.17,2.16,84,54.74,1.53,83.42
4344,87.84,73.32,65.48,15.94,26.97,2.44,3.26,-43,59.43,0.67,57.95
4345,71.16,24.08,70.62,4.63,40.54,4.7,3.97,-8,25.23,0.15,19.23
4346,54.72,89.89,17.23,13.35,27.89,4.38,1.53,-16,76.14,1.64,66.71
4347,85.98,72.67,29.06,4.79,56.97,3.55,1.58,58,49.65,0.28,66.21
4348,68.83,80.47,35.88,12.08,11.58,20.18,3.26,-48,4.26,0.74,22.5
4349,87.82,65.58,25.23,13.87,40.83,18.42,2.51,-15,17.72,1.41,33.49
4350,74.2,79.94,33.42,19.95,35.02,19.78,1.89,-37,81.66,1.63,48.75
4351,84.91,27.87,21.71,1.58,11.19,20.96,2.34,-19,34.5,1.72,73.96
4352,71.9,44.34,33.64,2.73,4.89,22.95,2.62,-99,77.34,1.06,34.13
4353,58.99,81.35,27.93,2.46,48.15,7.01,3.07,-41,66.34,0.95,72.71
4354,97.06,34.12,34.35,8.57,10.29,19.05,1.23,-17,30.15,1.7,79.73
4355,67.88,25.48,27.28,16.61,12.0,17.82,2.59,75,12.7,1.13,59.24
4356,72.36,75.17,35.74,17.04,58.73,28.37,3.0,-53,80.69,1.16,31.67
4357,45.43,78.48,72.42,15.0,43.32,7.74,3.97,17,64.31,0.87,82.28
4358,73.8,31.39,41.45,18.04,15.78,2.7,3.69,88,30.08,0.75,49.06
4359,70.01,79.8,67.56,7.13,35.87,19.95,3.0,31,52.33,0.96,49.9
4360,42.94,68.07,57.22,2.67,32.51,22.47,2.69,-75,61.19,0.73,80.67
4361,34.17,56.41,67.96,2.1,50.82,9.21,2.14,-17,0.21,0.69,71.73
4362,72.31,78.12,64.17,17.19,44.03,17.55,2.62,49,67.05,1.99,65.56
4363,83.46,49.35,58.54,14.88,50.07,2.73,1.73,70,65.61,0.67,43.47
4364,66.64,33.58,57.49,14.27,13.48,28.84,4.0,-81,8.26,0.51,20.73
4365,45.87,39.94,19.6,7.45,38.77,4.19,3.19,-8,78.78,0.71,75.99
4366,76.66,55.36,37.68,8.22,3.37,2.96,2.5,-53,82.51,1.18,77.88
4367,35.61,57.19,73.0,19.2,5.07,2.28,2.62,20,29.02,1.82,53.86
4368,60.93,76.39,58.62,2.21,43.1,13.39,1.99,-6,16.22,1.58,78.1
4369,41.44,75.39,66.68,15.7,2.44,3.82,4.24,-40,68.65,1.68,80.32
4370,42.91,60.7,63.66,6.88,35.21,22.59,4.13,50,12.34,1.72,47.13
